feature,coefficient,abs_coefficient
cnv_depth__IBNLCO_02826__glcE__gene,0.019147782389842646,0.019147782389842646
cnv_depth__IBNLCO_01058__IBNLCO_01058__gene,-0.019147601667564556,0.019147601667564556
cnv_depth__IBNLCO_01544__Bacterial__CDS,-0.019049434892908546,0.019049434892908546
cnv_depth__IBNLCO_03689__Hemin__CDS__promoter,-0.018983446598301278,0.018983446598301278
cnv_depth__IBNLCO_05039__L-lactate__CDS__promoter,0.018962276504922132,0.018962276504922132
cnv_depth__IBNLCO_01009__gnl|Bakta|IBNLCO_01009__CDS__promoter,0.01896144092589528,0.01896144092589528
cnv_depth__IBNLCO_04713__IBNLCO_04713__gene__promoter,-0.018946603677982798,0.018946603677982798
cnv_depth__IBNLCO_04238__hypothetical__CDS__promoter,-0.018919782041197857,0.018919782041197857
cnv_depth__IBNLCO_05149__L-seryl-tRNA(Sec)__CDS__promoter,-0.018901202550941815,0.018901202550941815
cnv_depth__IBNLCO_01364__hypothetical__CDS,-0.0188743459324372,0.0188743459324372
cnv_depth__IBNLCO_02391__IBNLCO_02391__gene,-0.018862602160396754,0.018862602160396754
cnv_depth__IBNLCO_04275__Type__CDS,-0.018850197394162105,0.018850197394162105
cnv_depth__IBNLCO_02453__RNA-binding__CDS,-0.01884561351062268,0.01884561351062268
cnv_depth__IBNLCO_05089__IBNLCO_05089__gene__promoter,-0.018764583822559702,0.018764583822559702
cnv_depth__IBNLCO_05243__IBNLCO_05243__gene,-0.018722509266232257,0.018722509266232257
cnv_depth__IBNLCO_05778__traR__gene,0.018621519761384042,0.018621519761384042
cnv_depth__IBNLCO_00323__HTH__CDS__promoter,0.018557389390573244,0.018557389390573244
cnv_depth__IBNLCO_02570__gnl|Bakta|IBNLCO_02570__CDS__promoter,-0.018525270525411176,0.018525270525411176
cnv_depth__IBNLCO_00646__IBNLCO_00646__gene,-0.01852324293356617,0.01852324293356617
cnv_depth__IBNLCO_01575__Dihydroorotate__CDS__promoter,-0.01852247362495465,0.01852247362495465
cnv_depth__IBNLCO_01013__Glycine__CDS,-0.018501102645157703,0.018501102645157703
cnv_depth__IBNLCO_04331__IBNLCO_04331__gene__promoter,-0.018496713654859734,0.018496713654859734
cnv_depth__IBNLCO_03022__Peptidoglycan__CDS__promoter,0.018487527170188627,0.018487527170188627
cnv_depth__IBNLCO_05705__DNA__CDS__promoter,0.0184373416048204,0.0184373416048204
cnv_depth__IBNLCO_00951__IBNLCO_00951__gene,0.01842438432308485,0.01842438432308485
cnv_depth__IBNLCO_02017__IBNLCO_02017__gene__promoter,0.018415458979421765,0.018415458979421765
cnv_depth__IBNLCO_03285__IBNLCO_03285__gene__promoter,0.018334842014415563,0.018334842014415563
cnv_depth__IBNLCO_04473__hypothetical__CDS__promoter,0.01831621823576834,0.01831621823576834
cnv_depth__IBNLCO_00659__IBNLCO_00659__gene,0.018310549999695416,0.018310549999695416
cnv_depth__IBNLCO_05626__IBNLCO_05626__gene__promoter,0.01829470264776213,0.01829470264776213
cnv_depth__IBNLCO_00321__IBNLCO_00321__gene__promoter,0.018280427923566312,0.018280427923566312
cnv_depth__IBNLCO_00491__IBNLCO_00491__gene__promoter,0.018251296598988883,0.018251296598988883
cnv_depth__IBNLCO_04273__IBNLCO_04273__gene__promoter,0.01824322207636107,0.01824322207636107
