feature,coefficient,abs_coefficient
cnv_depth__IBNLCO_01297__proP__gene__promoter,-0.010402446425400376,0.010402446425400376
cnv_depth__IBNLCO_05352__Phosphoglycerate__CDS,0.01039399890650728,0.01039399890650728
cnv_depth__IBNLCO_04097__hypothetical__CDS,-0.01038012835640359,0.01038012835640359
cnv_depth__IBNLCO_04237__gerE__gene__promoter,-0.010361952574214512,0.010361952574214512
cnv_depth__IBNLCO_04316__Universal__CDS__promoter,0.010359119869413748,0.010359119869413748
cnv_depth__IBNLCO_00328__IBNLCO_00328__gene,-0.010326099272627412,0.010326099272627412
cnv_depth__IBNLCO_05234__Enterobactin__CDS__promoter,-0.010309073834888407,0.010309073834888407
cnv_depth__IBNLCO_05125__LysR-family__CDS__promoter,0.010244072323231568,0.010244072323231568
cnv_depth__IBNLCO_00332__eamA__gene,-0.010223128394998305,0.010223128394998305
cnv_depth__IBNLCO_05626__IBNLCO_05626__gene__promoter,0.010222081121340033,0.010222081121340033
cnv_depth__IBNLCO_00406__VanZ__CDS__promoter,0.01022043419920273,0.01022043419920273
cnv_depth__IBNLCO_03095__hypothetical__CDS,0.010194652740409644,0.010194652740409644
cnv_depth__IBNLCO_04850__secD__gene__promoter,-0.010172065356032725,0.010172065356032725
cnv_depth__IBNLCO_02396__IBNLCO_02396__gene__promoter,-0.010164404088947806,0.010164404088947806
cnv_depth__IBNLCO_04378__IBNLCO_04378__gene__promoter,0.01014450039662126,0.01014450039662126
cnv_depth__IBNLCO_05255__GTP__CDS__promoter,-0.010143758998535406,0.010143758998535406
cnv_depth__IBNLCO_01697__hypothetical__CDS__promoter,-0.010125665056841263,0.010125665056841263
cnv_depth__IBNLCO_02833__IBNLCO_02833__gene__promoter,-0.010119103087868415,0.010119103087868415
cnv_depth__IBNLCO_02309__IBNLCO_02309__gene,0.010084274154371527,0.010084274154371527
cnv_depth__IBNLCO_03102__tssG__gene__promoter,-0.010083789246981336,0.010083789246981336
